EmployeeID,Department,Role,Location,FTE,Age,Gender,TenureYears,Leadership,HireDate,HasITSkill,InITTraining,TrainingCompleted,AnnualSalaryEUR,Status,ExitDate,ReasonForLeaving,RetirementEligible,PromotionCount,LastPromotionDate,PayEquityFlag
10368,Call Center,Senior Agent,Amsterdam,1.0,33,Female,6.7,False,2018-12-10,False,False,False,33262.0,Active,,,False,0,,False
10369,Call Center,Team Lead,Amsterdam,1.0,30,Female,6.6,False,2019-01-06,False,False,False,43113.0,Left,2025-01-11,Voluntary,False,0,,True
10370,Call Center,Agent,Rotterdam,1.0,31,Male,3.8,False,2021-12-16,True,True,True,35087.0,Active,,,False,0,,True
10371,Call Center,Team Lead,Utrecht,1.0,36,Male,10.4,False,2015-03-17,False,False,False,29903.0,Active,,,False,0,,False
10372,Call Center,Agent,Utrecht,1.0,32,Male,1.7,False,2023-11-07,False,False,False,30311.0,Active,,,False,0,,False
10373,Call Center,Senior Agent,Rotterdam,0.6,26,Male,0.0,False,2025-10-09,False,False,False,30981.0,Active,,,False,0,,False
10374,Call Center,Team Lead,The Hague,1.0,25,Male,2.5,True,2023-01-18,False,False,False,43978.0,Active,,,False,0,,True
10375,Call Center,Senior Agent,Amsterdam,1.0,23,Male,0.5,False,2025-02-10,False,False,False,30843.0,Active,,,False,0,,False
10376,Call Center,Senior Agent,Amsterdam,1.0,41,Male,5.4,False,2020-04-28,False,False,False,39349.0,Active,,,False,1,2022-05-24,True
10377,Call Center,Agent,The Hague,1.0,37,Male,1.4,False,2024-05-22,False,True,True,31677.0,Active,,,False,1,2025-03-09,False
10378,Call Center,Team Lead,Utrecht,1.0,31,Male,5.0,False,2020-09-14,False,False,False,32825.0,Active,,,False,0,,False
10379,Call Center,Team Lead,Rotterdam,1.0,29,Female,2.7,False,2022-10-20,False,False,False,31002.0,Left,2025-01-30,Voluntary,False,1,2023-02-12,False
10380,Call Center,Team Lead,Utrecht,1.0,29,Male,2.4,False,2023-02-06,False,False,False,35726.0,Left,2025-07-28,Voluntary,False,0,,True
10381,Call Center,Team Lead,The Hague,1.0,39,Female,11.5,False,2014-04-16,False,True,True,45947.0,Active,,,False,1,2016-08-06,True
10382,Call Center,Team Lead,Utrecht,0.8,43,Female,7.3,True,2018-05-12,False,False,False,38926.0,Active,,,False,0,,True
10383,Call Center,Agent,Utrecht,0.8,28,Male,6.5,False,2019-03-30,True,False,False,40668.0,Active,,,False,0,,True
10384,Call Center,Senior Agent,Utrecht,1.0,39,Male,4.8,False,2020-10-29,False,False,False,41861.0,Active,,,False,0,,True
10385,Call Center,Agent,Amsterdam,1.0,32,Female,2.3,False,2023-03-14,False,False,False,38946.0,Active,,,False,0,,True
10386,Call Center,Team Lead,Utrecht,1.0,31,Female,0.5,False,2025-03-18,False,False,False,31099.0,Active,,,False,0,,False
10387,Call Center,Agent,Amsterdam,0.8,41,Male,9.9,False,2015-10-05,False,False,False,42913.0,Active,,,False,0,,True
10388,Call Center,Senior Agent,The Hague,1.0,32,Male,7.6,False,2018-03-10,False,False,False,42735.0,Active,,,False,0,,True
10389,Call Center,Team Lead,Rotterdam,1.0,34,Male,3.4,False,2022-03-11,False,False,False,27489.0,Active,,,False,0,,False
10390,Call Center,Team Lead,Utrecht,0.8,33,Male,3.0,False,2022-08-21,False,False,False,32195.0,Active,,,False,0,,False
10391,Call Center,Senior Agent,Rotterdam,1.0,22,Male,2.4,False,2023-05-06,False,False,False,42849.0,Active,,,False,0,,True
10392,Call Center,Senior Agent,Amsterdam,1.0,34,Male,5.9,False,2019-09-24,False,False,False,41341.0,Active,,,False,0,,True
10393,Call Center,Team Lead,Amsterdam,1.0,29,Female,1.9,True,2023-08-04,False,False,False,56169.0,Active,,,False,1,2025-01-15,True
10394,Call Center,Agent,The Hague,0.6,23,Male,2.3,False,2023-05-24,False,False,False,39707.0,Left,2025-04-09,Retirement,False,0,,True
10395,Call Center,Agent,The Hague,0.8,29,Male,0.6,False,2025-01-08,False,True,True,43261.0,Active,,,False,1,2025-07-01,True
10396,Call Center,Team Lead,Amsterdam,0.8,29,Male,1.6,False,2024-02-22,False,False,False,48033.0,Active,,,False,0,,True
10397,Call Center,Team Lead,The Hague,1.0,38,Male,6.7,False,2018-12-17,False,False,False,42909.0,Active,,,False,1,2022-03-25,True
10398,Call Center,Team Lead,Utrecht,1.0,26,Male,2.7,False,2022-11-19,False,False,False,38953.0,Active,,,False,0,,True
10399,Call Center,Agent,Rotterdam,0.6,27,Male,0.5,False,2025-02-15,True,False,False,38419.0,Active,,,False,0,,True
10400,Call Center,Team Lead,Amsterdam,0.6,33,Male,4.3,True,2021-06-09,True,False,False,45961.0,Active,,,False,0,,True
10401,Call Center,Team Lead,The Hague,1.0,24,Male,1.2,False,2024-06-14,False,False,False,37852.0,Active,,,False,0,,True
10402,Call Center,Senior Agent,Rotterdam,0.8,28,Female,3.3,False,2022-06-26,False,False,False,42740.0,Active,,,False,0,,True
10403,Call Center,Team Lead,The Hague,1.0,22,Female,1.2,False,2024-06-21,False,False,False,39280.0,Active,,,False,0,,True
10404,Call Center,Team Lead,Utrecht,1.0,38,Male,10.3,False,2015-05-05,False,False,False,31957.0,Active,,,False,0,,False
10405,Call Center,Agent,Utrecht,1.0,30,Male,0.5,False,2025-02-25,True,False,False,35946.0,Active,,,False,0,,True
10406,Call Center,Team Lead,Utrecht,1.0,32,Male,6.0,False,2019-08-10,False,False,False,35996.0,Active,,,False,0,,True
10407,Call Center,Agent,Amsterdam,0.6,37,Female,6.7,False,2018-11-15,False,True,False,42560.0,Active,,,False,0,,True
10408,Call Center,Senior Agent,Amsterdam,1.0,28,Female,3.4,False,2022-04-03,False,True,True,37058.0,Active,,,False,0,,True
10409,Call Center,Team Lead,Amsterdam,1.0,30,Female,5.9,False,2019-10-17,False,False,False,33310.0,Active,,,False,0,,False
10410,Call Center,Senior Agent,Amsterdam,0.6,26,Male,0.9,False,2024-10-06,False,False,False,32896.0,Active,,,False,0,,False
10411,Call Center,Team Lead,Rotterdam,0.6,26,Female,1.2,False,2024-06-22,False,False,False,34186.0,Active,,,False,1,2025-04-17,True
10412,Call Center,Team Lead,Utrecht,1.0,26,Male,4.3,True,2021-06-14,False,False,False,47119.0,Active,,,False,0,,True
10413,Call Center,Agent,The Hague,1.0,29,Male,0.7,False,2024-12-31,False,False,False,33849.0,Active,,,False,0,,False
10414,Call Center,Team Lead,Amsterdam,1.0,30,Male,3.8,False,2021-10-09,False,False,False,37898.0,Active,,,False,0,,True
10415,Call Center,Team Lead,Rotterdam,1.0,34,Male,5.4,False,2020-05-12,False,False,False,33627.0,Active,,,False,1,2025-01-23,False
10416,Call Center,Team Lead,Amsterdam,0.6,27,Female,4.2,True,2021-04-07,False,False,False,38062.0,Active,,,False,0,,True
10417,Call Center,Team Lead,Amsterdam,0.6,34,Male,2.5,True,2023-03-28,False,False,False,40315.0,Left,2025-05-11,Voluntary,False,0,,True
10418,Call Center,Senior Agent,Amsterdam,1.0,35,Male,1.3,False,2024-03-18,False,True,True,38242.0,Active,,,False,0,,True
10419,Call Center,Senior Agent,Utrecht,1.0,29,Male,3.1,False,2022-08-17,False,False,False,39867.0,Active,,,False,1,2024-12-03,True
10420,Call Center,Agent,Amsterdam,1.0,27,Female,1.8,False,2023-10-25,False,False,False,48251.0,Active,,,False,1,2025-06-09,True
10421,Call Center,Senior Agent,Utrecht,0.6,33,Female,7.2,False,2018-04-09,False,False,False,39002.0,Active,,,False,0,,True
10422,Call Center,Senior Agent,Amsterdam,1.0,31,Male,2.1,False,2023-06-22,False,False,False,38470.0,Active,,,False,0,,True
10423,Call Center,Team Lead,The Hague,1.0,33,Male,1.5,False,2024-01-13,False,False,False,33927.0,Active,,,False,0,,False
10424,Call Center,Team Lead,Utrecht,1.0,41,Male,7.0,True,2018-07-11,False,False,False,40325.0,Active,,,False,0,,True
10425,Call Center,Team Lead,The Hague,1.0,32,Female,10.7,False,2014-12-02,False,False,False,38856.0,Active,,,False,0,,True
10426,Call Center,Agent,The Hague,1.0,28,Female,1.0,False,2024-07-19,False,False,False,29034.0,Active,,,False,0,,False
10427,Call Center,Team Lead,The Hague,1.0,27,Male,4.9,True,2020-08-26,True,False,False,40126.0,Active,,,False,0,,True
10428,Call Center,Agent,The Hague,0.6,27,Female,1.0,False,2024-08-03,False,False,False,33408.0,Active,,,False,0,,False
10429,Call Center,Team Lead,Utrecht,0.6,23,Male,2.1,False,2023-06-16,False,False,False,34215.0,Left,2025-07-20,Retirement,False,0,,False
10430,Call Center,Team Lead,Amsterdam,0.8,38,Female,9.0,False,2016-08-02,False,False,False,43686.0,Active,,,False,0,,True
10431,Call Center,Team Lead,Amsterdam,1.0,20,Male,0.5,False,2025-03-30,False,False,False,32334.0,Active,,,False,0,,False
10432,Call Center,Team Lead,Amsterdam,1.0,35,Male,9.5,True,2016-01-20,False,False,False,51695.0,Active,,,False,0,,True
10433,Call Center,Team Lead,Rotterdam,1.0,27,Male,7.7,True,2017-11-04,False,False,False,42128.0,Left,2025-03-15,Retirement,False,1,2024-11-22,True
10434,Call Center,Team Lead,Rotterdam,1.0,29,Male,4.0,False,2021-08-16,False,False,False,39719.0,Active,,,False,0,,True
10435,Call Center,Senior Agent,The Hague,0.6,27,Female,2.2,False,2023-07-20,False,False,False,29160.0,Active,,,False,0,,False
10436,Call Center,Senior Agent,The Hague,1.0,41,Male,2.8,False,2022-09-25,False,False,False,35362.0,Active,,,False,0,,True
10437,Call Center,Senior Agent,Rotterdam,1.0,32,Female,4.0,False,2021-08-26,False,False,False,30589.0,Active,,,False,0,,False
10438,Call Center,Team Lead,Rotterdam,0.6,37,Female,6.6,False,2019-02-13,False,True,True,38950.0,Active,,,False,0,,True
10439,Call Center,Team Lead,The Hague,0.6,40,Male,4.7,False,2020-11-09,False,False,False,42257.0,Left,2025-07-14,Voluntary,False,0,,True
10440,Call Center,Senior Agent,Amsterdam,1.0,33,Male,6.0,False,2019-08-04,False,False,False,36622.0,Active,,,False,1,2021-09-20,True
10441,Call Center,Senior Agent,Utrecht,1.0,25,Male,1.7,False,2023-12-04,False,False,False,30668.0,Active,,,False,0,,False
10442,Call Center,Agent,Amsterdam,1.0,31,Female,1.4,False,2024-03-26,False,True,False,35550.0,Active,,,False,0,,True
10443,Call Center,Agent,Utrecht,1.0,28,Male,2.6,False,2023-02-08,True,True,False,33818.0,Active,,,False,1,2025-01-06,False
10444,Call Center,Team Lead,Amsterdam,1.0,29,Male,3.2,True,2022-05-05,False,False,False,52544.0,Active,,,False,0,,True
10445,Call Center,Senior Agent,The Hague,1.0,31,Male,5.8,False,2019-12-17,False,False,False,38439.0,Active,,,False,0,,True
10446,Call Center,Agent,Rotterdam,0.6,31,Female,1.8,False,2023-11-12,False,False,False,42125.0,Active,,,False,0,,True
10447,Call Center,Senior Agent,Amsterdam,1.0,34,Male,3.5,False,2022-03-17,True,False,False,36955.0,Active,,,False,0,,True
10448,Call Center,Team Lead,Amsterdam,1.0,35,Male,2.5,False,2023-03-16,True,False,False,37508.0,Left,2025-08-03,Voluntary,False,1,2024-03-27,True
10449,Call Center,Team Lead,Rotterdam,1.0,31,Male,4.1,False,2021-08-09,False,True,False,32368.0,Left,2025-05-24,Voluntary,False,0,,False
10450,Call Center,Team Lead,The Hague,1.0,34,Male,4.7,False,2020-10-21,False,False,False,42567.0,Active,,,False,0,,True
10451,Call Center,Senior Agent,Utrecht,0.8,29,Female,3.3,False,2022-03-12,False,False,False,44648.0,Active,,,False,0,,True
10452,Call Center,Senior Agent,Rotterdam,1.0,40,Male,15.3,False,2010-03-25,False,False,False,32866.0,Active,,,False,0,,False
10453,Call Center,Team Lead,Amsterdam,1.0,29,Female,4.4,True,2021-03-31,False,False,False,40317.0,Active,,,False,2,2022-09-22,True
10454,Call Center,Senior Agent,Rotterdam,1.0,39,Female,9.0,False,2016-08-17,False,False,False,40128.0,Active,,,False,0,,True
10455,Call Center,Senior Agent,Utrecht,0.8,23,Male,0.2,False,2025-06-18,False,False,False,34594.0,Left,2025-07-13,Voluntary,False,0,,True
10456,Call Center,Agent,Utrecht,1.0,30,Female,4.2,False,2021-05-11,False,False,False,35381.0,Active,,,False,1,2025-08-11,True
10457,Call Center,Senior Agent,Amsterdam,0.8,30,Male,5.3,False,2020-04-16,False,False,False,43134.0,Active,,,False,1,2021-12-29,True
10458,Call Center,Agent,Utrecht,1.0,34,Male,1.4,False,2024-03-03,False,False,False,38245.0,Active,,,False,1,2024-10-10,True
10459,Call Center,Senior Agent,Utrecht,1.0,37,Female,1.5,False,2024-04-09,False,False,False,44840.0,Active,,,False,0,,True
10460,Call Center,Senior Agent,The Hague,1.0,25,Male,0.7,False,2025-01-29,False,False,False,40701.0,Left,2024-09-04,Voluntary,False,0,,True
10461,Call Center,Senior Agent,The Hague,0.6,25,Female,3.1,False,2022-06-11,False,False,False,30969.0,Active,,,False,0,,False
10462,Call Center,Senior Agent,Utrecht,0.6,24,Male,2.0,False,2023-08-25,False,False,False,34453.0,Left,2025-01-06,Retirement,False,0,,True
10463,Call Center,Team Lead,Utrecht,1.0,40,Female,7.8,False,2017-09-01,False,True,True,37265.0,Active,,,False,0,,True
10464,Call Center,Team Lead,Amsterdam,1.0,34,Female,0.8,False,2024-09-29,False,False,False,30372.0,Active,,,False,0,,False
10465,Call Center,Senior Agent,Utrecht,1.0,25,Male,2.6,False,2023-02-08,False,False,False,31808.0,Active,,,False,0,,False
10466,Call Center,Team Lead,Rotterdam,1.0,29,Male,1.8,False,2023-10-14,False,False,False,40795.0,Active,,,False,0,,True
10467,Call Center,Agent,Amsterdam,1.0,39,Female,10.1,False,2015-05-23,False,False,False,30860.0,Active,,,False,0,,False
10468,Call Center,Team Lead,Rotterdam,0.6,30,Female,2.3,False,2023-04-06,False,False,False,35419.0,Active,,,False,0,,True
10469,Call Center,Agent,Utrecht,0.6,30,Male,1.3,False,2024-05-23,False,False,False,38525.0,Active,,,False,0,,True
10470,Call Center,Agent,Amsterdam,1.0,27,Female,3.4,False,2022-03-30,False,False,False,34183.0,Active,,,False,0,,True
10471,Call Center,Agent,Rotterdam,1.0,26,Male,3.3,False,2022-05-06,False,False,False,37142.0,Active,,,False,0,,True
10472,Call Center,Team Lead,Rotterdam,0.8,39,Male,4.2,False,2021-04-07,False,False,False,32946.0,Active,,,False,1,2022-12-04,False
10473,Call Center,Senior Agent,Amsterdam,0.8,42,Female,2.4,False,2023-05-06,False,False,False,40722.0,Active,,,False,0,,True
10474,Call Center,Senior Agent,Amsterdam,1.0,26,Female,2.2,False,2023-04-17,False,False,False,43413.0,Active,,,False,0,,True
10475,Call Center,Team Lead,Utrecht,1.0,40,Female,10.3,False,2015-04-17,False,False,False,36394.0,Active,,,False,0,,True
10476,Call Center,Agent,Utrecht,1.0,29,Female,1.8,False,2023-11-28,False,False,False,46169.0,Active,,,False,0,,True
10477,Call Center,Team Lead,Amsterdam,1.0,35,Male,6.6,False,2018-12-03,False,True,True,33768.0,Active,,,False,0,,False
10478,Call Center,Team Lead,The Hague,1.0,40,Female,9.5,True,2016-01-04,False,False,False,35582.0,Active,,,False,1,2023-11-18,True
10479,Call Center,Team Lead,Utrecht,1.0,31,Male,2.6,False,2022-11-29,False,False,False,37375.0,Active,,,False,0,,True
10480,Call Center,Team Lead,Rotterdam,1.0,30,Male,4.7,False,2021-01-12,False,False,False,31534.0,Active,,,False,0,,False
10481,Call Center,Senior Agent,Utrecht,1.0,37,Male,5.3,False,2020-03-04,False,False,False,38005.0,Active,,,False,1,2021-08-16,True
10482,Call Center,Senior Agent,The Hague,1.0,25,Male,4.7,False,2020-12-22,False,False,False,37470.0,Active,,,False,0,,True
10483,Call Center,Agent,Rotterdam,1.0,39,Male,2.3,False,2023-03-09,True,False,False,36283.0,Active,,,False,1,2024-06-19,True
10484,Call Center,Agent,Amsterdam,0.8,33,Male,1.8,False,2023-09-04,False,False,False,33978.0,Active,,,False,0,,False
10485,Call Center,Senior Agent,The Hague,0.8,29,Male,6.7,False,2019-01-08,False,False,False,41562.0,Left,2024-12-07,Voluntary,False,0,,True
10486,Call Center,Agent,Rotterdam,1.0,28,Male,5.0,False,2020-09-09,False,False,False,32966.0,Active,,,False,0,,False
10487,Call Center,Senior Agent,Amsterdam,1.0,24,Male,2.0,False,2023-08-31,False,False,False,39632.0,Active,,,False,0,,True
10488,Call Center,Team Lead,Rotterdam,0.6,29,Male,3.7,False,2021-10-13,False,False,False,38613.0,Active,,,False,0,,True
10489,Call Center,Agent,Rotterdam,1.0,30,Male,4.4,False,2021-04-18,True,False,False,34580.0,Active,,,False,0,,True
10490,Call Center,Senior Agent,The Hague,1.0,26,Female,4.7,False,2021-01-30,False,False,False,36163.0,Active,,,False,0,,True
10491,Call Center,Team Lead,Rotterdam,1.0,32,Female,2.1,False,2023-06-22,False,False,False,36110.0,Active,,,False,0,,True
10492,Call Center,Team Lead,Amsterdam,1.0,35,Female,8.6,True,2016-12-22,False,False,False,45195.0,Active,,,False,0,,True
10493,Call Center,Senior Agent,Utrecht,1.0,31,Male,1.9,False,2023-08-29,False,False,False,29591.0,Active,,,False,0,,False
10494,Call Center,Senior Agent,Rotterdam,0.6,36,Female,6.7,False,2019-01-09,False,False,False,42893.0,Active,,,False,0,,True
10495,Call Center,Team Lead,Amsterdam,1.0,27,Male,0.0,False,2025-07-07,False,False,False,29862.0,Active,,,False,0,,False
10496,Call Center,Team Lead,Rotterdam,1.0,38,Male,2.5,False,2023-03-29,False,True,False,39436.0,Active,,,False,0,,True
10497,Call Center,Senior Agent,Utrecht,0.6,33,Male,7.8,False,2017-10-09,False,False,False,39932.0,Active,,,False,0,,True
10498,Call Center,Senior Agent,Amsterdam,1.0,41,Female,6.6,False,2019-01-26,False,False,False,37726.0,Active,,,False,0,,True
10499,Call Center,Team Lead,Rotterdam,1.0,46,Male,2.4,False,2023-04-27,False,False,False,33020.0,Active,,,False,0,,False
10500,Call Center,Team Lead,Amsterdam,1.0,29,Male,2.2,False,2023-07-13,False,False,False,39496.0,Left,2025-03-13,Voluntary,False,0,,True
10501,Call Center,Team Lead,Amsterdam,1.0,29,Male,3.6,True,2021-11-12,False,False,False,41027.0,Active,,,False,0,,True
10502,Call Center,Senior Agent,Rotterdam,1.0,31,Female,2.0,False,2023-08-19,False,False,False,35330.0,Active,,,False,0,,True
10503,Call Center,Team Lead,Amsterdam,1.0,36,Female,11.0,False,2014-08-16,False,False,False,31202.0,Left,2025-06-10,Voluntary,False,1,2015-10-16,False
10504,Call Center,Senior Agent,Utrecht,1.0,40,Male,3.7,False,2021-10-06,False,False,False,38404.0,Active,,,False,2,2023-04-08,True
10505,Call Center,Senior Agent,Amsterdam,1.0,28,Male,1.2,False,2024-07-06,False,False,False,44882.0,Left,2024-09-18,Involuntary,False,0,,True
10506,Call Center,Senior Agent,Utrecht,1.0,34,Male,0.6,False,2025-01-04,False,False,False,44008.0,Active,,,False,0,,True
10507,Call Center,Senior Agent,Amsterdam,1.0,31,Female,9.3,False,2016-05-17,False,False,False,34928.0,Active,,,False,1,2017-06-22,True
10508,Call Center,Agent,The Hague,1.0,36,Male,5.6,False,2019-12-02,False,False,False,40792.0,Active,,,False,0,,True
10509,Call Center,Agent,Rotterdam,1.0,41,Female,12.8,False,2012-11-17,False,False,False,36945.0,Active,,,False,1,2023-01-28,True
10510,Call Center,Team Lead,Utrecht,1.0,31,Male,3.7,False,2021-12-28,False,False,False,45840.0,Active,,,False,1,2024-10-02,True
10511,Call Center,Agent,Amsterdam,0.6,22,Female,2.0,False,2023-08-11,False,False,False,35123.0,Active,,,False,1,2025-03-28,True
10512,Call Center,Senior Agent,Rotterdam,1.0,36,Male,3.0,False,2022-09-29,False,False,False,36141.0,Active,,,False,1,2023-08-06,True
10513,Call Center,Agent,Amsterdam,1.0,27,Male,0.0,False,2025-09-05,False,False,False,34454.0,Active,,,False,0,,True
10514,Call Center,Team Lead,The Hague,0.8,31,Male,5.4,False,2020-04-15,False,False,False,41097.0,Active,,,False,1,2022-11-23,True
10515,Call Center,Team Lead,Rotterdam,1.0,37,Male,2.6,False,2022-12-16,False,False,False,43015.0,Left,2025-03-15,Voluntary,False,1,2023-11-13,True
10516,Call Center,Team Lead,Rotterdam,1.0,34,Male,2.9,False,2022-09-22,False,False,False,36252.0,Left,2025-03-25,Voluntary,False,0,,True
10517,Call Center,Agent,Utrecht,0.8,31,Female,4.8,False,2020-12-19,False,False,False,32996.0,Left,2024-09-10,Voluntary,False,1,2021-04-05,False
10518,Call Center,Agent,Rotterdam,0.8,29,Male,0.8,False,2024-10-11,False,False,False,42517.0,Active,,,False,0,,True
10519,Call Center,Agent,Utrecht,1.0,20,Female,1.4,False,2024-03-08,False,False,False,34125.0,Active,,,False,0,,True
10520,Call Center,Team Lead,Utrecht,1.0,36,Female,3.4,False,2022-03-23,False,False,False,45555.0,Left,2025-07-28,Voluntary,False,0,,True
10521,Call Center,Senior Agent,Utrecht,1.0,30,Male,6.8,False,2018-10-10,False,False,False,32227.0,Active,,,False,0,,False
10522,Call Center,Senior Agent,Rotterdam,0.8,41,Female,6.4,False,2019-05-08,False,False,False,34279.0,Active,,,False,0,,True
10523,Call Center,Team Lead,Rotterdam,1.0,34,Female,2.2,False,2023-08-02,False,False,False,29982.0,Active,,,False,0,,False
10524,Call Center,Team Lead,Amsterdam,1.0,29,Male,0.9,False,2024-08-07,False,True,True,35738.0,Active,,,False,0,,True
10525,Call Center,Team Lead,Utrecht,0.8,38,Female,4.0,False,2021-06-30,False,False,False,37403.0,Active,,,False,0,,True
10526,Call Center,Team Lead,Rotterdam,1.0,39,Male,9.4,False,2016-03-13,False,False,False,40341.0,Active,,,False,0,,True
10527,Call Center,Senior Agent,Rotterdam,0.8,31,Male,1.8,False,2023-11-15,False,False,False,39815.0,Left,2024-09-30,Voluntary,False,0,,True
10528,Call Center,Agent,The Hague,1.0,39,Female,4.5,False,2021-03-06,False,False,False,46583.0,Active,,,False,0,,True
10529,Call Center,Agent,Amsterdam,1.0,29,Male,5.7,False,2019-11-19,False,False,False,31689.0,Left,2024-11-07,Retirement,False,0,,False
10530,Call Center,Team Lead,The Hague,1.0,33,Male,2.9,True,2022-09-26,False,False,False,47405.0,Active,,,False,0,,True
10531,Call Center,Agent,The Hague,0.8,35,Male,2.2,False,2023-05-15,False,False,False,31236.0,Left,2025-06-14,Involuntary,False,0,,False
10532,Call Center,Senior Agent,The Hague,1.0,37,Female,3.5,False,2022-01-04,False,True,False,37647.0,Active,,,False,0,,True
10533,Call Center,Agent,Utrecht,1.0,36,Female,1.8,False,2023-10-01,False,False,False,41926.0,Active,,,False,0,,True
10534,Call Center,Senior Agent,Rotterdam,1.0,30,Male,1.9,False,2023-09-16,False,False,False,35253.0,Left,2024-10-13,Retirement,False,2,2024-09-12,True
10535,Call Center,Agent,Amsterdam,0.8,39,Female,7.7,False,2018-01-05,False,False,False,34244.0,Active,,,False,1,2024-11-14,True
10536,Call Center,Team Lead,Utrecht,0.6,31,Female,1.5,False,2023-12-22,False,False,False,40862.0,Active,,,False,1,2024-09-07,True
10537,Call Center,Team Lead,Amsterdam,1.0,29,Male,2.5,False,2023-04-04,False,False,False,47350.0,Active,,,False,0,,True
10538,Call Center,Agent,Amsterdam,1.0,29,Male,2.7,False,2023-01-15,True,True,False,43486.0,Active,,,False,0,,True
10539,Call Center,Senior Agent,Utrecht,0.6,44,Female,8.6,False,2017-03-05,False,False,False,33801.0,Active,,,False,0,,False
10540,Call Center,Agent,Amsterdam,1.0,28,Female,4.7,False,2021-01-25,False,False,False,37901.0,Active,,,False,0,,True
10541,Call Center,Agent,The Hague,1.0,40,Female,5.8,False,2019-10-07,False,False,False,42582.0,Active,,,False,0,,True
10542,Call Center,Team Lead,Utrecht,1.0,25,Male,2.2,False,2023-04-17,False,False,False,27142.0,Active,,,False,0,,False
10543,Call Center,Senior Agent,Utrecht,0.8,35,Male,6.1,False,2019-07-19,False,False,False,40670.0,Left,2025-01-26,Voluntary,False,1,2020-08-01,True
10544,Call Center,Team Lead,Utrecht,1.0,34,Male,6.4,False,2019-02-09,False,True,False,35292.0,Left,2024-12-17,Voluntary,False,0,,True
10545,Call Center,Agent,The Hague,1.0,42,Male,4.3,False,2021-04-04,False,False,False,44405.0,Active,,,False,0,,True
10546,Call Center,Team Lead,Utrecht,1.0,28,Male,3.4,False,2022-03-02,False,False,False,44752.0,Active,,,False,0,,True
10547,Call Center,Senior Agent,Rotterdam,1.0,26,Female,3.4,False,2022-03-23,False,False,False,31438.0,Left,2024-12-14,Voluntary,False,0,,False
10548,Call Center,Agent,Amsterdam,1.0,31,Male,3.3,False,2022-04-03,False,False,False,38490.0,Active,,,False,0,,True
10549,Call Center,Agent,The Hague,1.0,42,Female,6.9,False,2018-11-21,False,False,False,39968.0,Left,2025-08-13,Voluntary,False,0,,True
10550,Call Center,Team Lead,Utrecht,1.0,27,Male,1.1,False,2024-07-21,False,False,False,36378.0,Active,,,False,0,,True
10551,Call Center,Senior Agent,Rotterdam,1.0,20,Female,0.0,False,2025-06-23,False,True,True,35215.0,Active,,,False,0,,True
10552,Call Center,Senior Agent,Amsterdam,1.0,32,Male,5.2,False,2020-05-21,False,False,False,37613.0,Active,,,False,0,,True
10553,Call Center,Senior Agent,Rotterdam,0.8,38,Male,7.0,False,2018-09-16,True,False,False,46685.0,Active,,,False,0,,True
10554,Call Center,Team Lead,Amsterdam,0.8,26,Male,4.0,True,2021-09-13,False,False,False,42898.0,Active,,,False,1,2023-02-24,True
10555,Call Center,Senior Agent,The Hague,0.8,37,Female,9.5,False,2016-01-31,False,False,False,39568.0,Active,,,False,0,,True
10556,Call Center,Agent,The Hague,1.0,26,Female,2.8,False,2022-10-09,False,False,False,33324.0,Active,,,False,0,,False
10557,Call Center,Team Lead,Amsterdam,1.0,31,Male,6.1,True,2019-08-31,False,False,False,39324.0,Active,,,False,0,,True
10558,Call Center,Senior Agent,Utrecht,1.0,37,Male,3.1,False,2022-08-08,False,False,False,40258.0,Active,,,False,0,,True
10559,Call Center,Team Lead,Amsterdam,0.6,25,Female,2.0,True,2023-10-09,False,False,False,39075.0,Active,,,False,0,,True
10560,Call Center,Agent,Utrecht,0.8,33,Male,7.5,False,2018-03-18,False,False,False,38871.0,Active,,,False,0,,True
10561,Call Center,Agent,Amsterdam,0.8,39,Male,13.0,False,2012-08-31,False,False,False,40575.0,Active,,,False,1,2024-05-14,True
10562,Call Center,Senior Agent,Utrecht,1.0,35,Male,1.8,False,2023-09-09,False,False,False,37825.0,Active,,,False,0,,True
10563,Call Center,Senior Agent,Rotterdam,1.0,28,Female,2.5,False,2023-03-01,False,False,False,31562.0,Active,,,False,0,,False
10564,Call Center,Agent,Amsterdam,1.0,41,Male,6.9,False,2018-09-06,False,False,False,30107.0,Left,2024-11-12,Involuntary,False,1,2020-10-13,False
10565,Call Center,Team Lead,Rotterdam,1.0,36,Male,5.0,False,2020-07-16,False,False,False,45015.0,Active,,,False,0,,True
10566,Call Center,Team Lead,Amsterdam,1.0,21,Female,0.3,False,2025-05-06,False,False,False,37082.0,Active,,,False,0,,True
10567,Call Center,Team Lead,Rotterdam,0.6,37,Male,11.1,False,2014-05-28,False,False,False,34551.0,Left,2024-09-25,Voluntary,False,0,,True
10568,Call Center,Agent,Amsterdam,1.0,29,Male,3.9,False,2021-09-03,False,False,False,39185.0,Active,,,False,0,,True
10569,Call Center,Team Lead,Rotterdam,1.0,33,Male,2.7,True,2023-01-15,False,False,False,38714.0,Left,2025-05-24,Retirement,False,0,,True
10570,Call Center,Agent,The Hague,1.0,38,Female,4.0,False,2021-07-27,False,False,False,31938.0,Left,2024-11-15,Retirement,False,0,,False
